City,Price,Area,Location,bhk,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,Intercom,ClubHouse,24X7Security,CarParking,WashingMachine,Gasconnection,LiftAvailable
Bangalore,5780000,1162,Kasavanahalli,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8545000,1144,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6381000,1899,Kasavanahalli,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5364000,1271,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6201000,1192,Kasavanahalli,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8716000,1233,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8100000,1937,Kasavanahalli,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5970000,1675,Varthur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5964000,1205,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5503000,1269,Harlur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5625000,1171,Harlur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5329000,1197,Harlur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9267000,969,Sarjapur Road Wipro To Railway Crossing,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8717000,1685,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8045999,1585,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6986000,1463,Sarjapur Road Wipro To Railway Crossing,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6081000,1277,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7891000,1111,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6070000,1443,Carmelaram,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5961000,1109,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8442000,1089,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9003000,1544,Carmelaram,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5923000,1647,Carmelaram,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6174000,1082,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5994000,1128,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8180000,1095,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7662000,1496,Carmelaram,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5000000,1401,Carmelaram,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5780000,486,Harlur,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6201000,1144,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8441000,1233,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5143000,891,Harlur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,12100000,1143,Kasavanahalli,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8672000,1213,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5229000,910,Harlur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8545000,1162,Kasavanahalli,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6381000,1899,Kasavanahalli,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5364000,1271,Carmelaram,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8716000,1192,Kasavanahalli,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8100000,1937,Kasavanahalli,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5970000,1675,Varthur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6187000,1205,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6780000,1250,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8070000,1375,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8954000,1665,Varthur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8800000,1216,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,15400000,1195,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,11000000,2321,Varthur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7595999,1655,Varthur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7281000,1310,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7995999,1251,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,10100000,1385,Varthur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7329000,1470,Hosa Road,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,10800000,1260,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4076000,1575,Hosa Road,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9446000,651,Varthur,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,11700000,1360,Hosa Road,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9118000,1715,Hosa Road,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8306999,1595,Varthur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8958000,1184,Hosa Road,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4883000,1565,Varthur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7703000,655,Hosa Road,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,11500000,1330,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8378000,1680,Hosa Road,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5951000,1195,Hosa Road,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8216000,820,Hosa Road,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,19500000,1170,Hosa Road,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,18500000,2597,Harlur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,12500000,2569,Harlur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,18000000,1775,Whitefield Hope Farm Junction,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,12200000,2591,Whitefield Hope Farm Junction,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,11700000,1730,Whitefield Hope Farm Junction,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3915999,1597,Kannamangala,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2691000,1310,Narayanaghatta,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3946000,900,Narayanaghatta,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3528000,1320,Narayanaghatta,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3677000,1180,Narayanaghatta,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3094000,1230,Narayanaghatta,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3886999,1035,Narayanaghatta,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4006000,1300,Narayanaghatta,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3229000,1340,Narayanaghatta,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3217000,1080,Narayanaghatta,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3217000,1154,Gottigere,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3217000,1154,Gottigere,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3217000,1154,Gottigere,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5500000,1154,Gottigere,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5500000,692,Anjanapura Township,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4600000,692,Anjanapura Township,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4000000,1389,Subramanyapura,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4000000,1114,Horamavu,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2800000,1140,Yelahanka,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,38200000,1075,Hurulichikanahalli,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,30299999,3800,Hebbal,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7600000,3335,Hebbal,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7600000,1527,Marathahalli,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9400000,1527,Marathahalli,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,32599999,1485,Ramamurthy Nagar,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,32799999,2415,Rajajinagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,32200000,2436,Rajajinagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,48600000,2390,Rajajinagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,26400000,3600,Rajajinagar,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,49100000,1760,Rajajinagar,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,34800000,3643,Rajajinagar,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,33200000,2578,Rajajinagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,35100000,2461,Rajajinagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,13400000,2601,Rajajinagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,16900000,1510,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3900000,1903,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2400000,1573,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3900000,994,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2900000,1573,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2400000,1174,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3700000,995,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3200000,1473,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5000000,1281,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6200000,1000,Electronic City Phase 2,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4000000,1075,Electronic City Phase 2,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3900000,1639,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2400000,1574,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4600000,994,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4600000,1075,Chikkalasandra,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4000000,1075,Chikkalasandra,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3800000,1640,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3600000,1529,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3400000,1473,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3200000,1371,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3200000,1281,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2400000,1281,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2900000,995,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2400000,1174,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2500000,994,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2500000,995,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6200000,994,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6200000,1075,Electronic City Phase 2,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6200000,1075,Electronic City Phase 2,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7400000,1075,Electronic City Phase 2,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6100000,1290,Electronic City Phase 2,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2400000,1045,Electronic City Phase 2,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7500000,994,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4100000,1290,Electronic City Phase 2,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3900000,1639,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3800000,1573,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2900000,1529,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2400000,1174,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3200000,995,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,34500000,1281,Attibele,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,32200000,2557,Rajajinagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,32200000,2391,Rajajinagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,32500000,2386,Rajajinagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,47600000,2409,Rajajinagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,31900000,3526,Rajajinagar,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,25700000,2367,Rajajinagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,46300000,1718,Rajajinagar,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,47600000,3436,Rajajinagar,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,16299999,3533,Rajajinagar,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7972000,1906,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7145999,1362,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9899000,1273,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7320000,1705,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8954000,1304,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8800000,1216,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,15400000,1195,Varthur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,11000000,2321,Varthur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6998000,1655,Varthur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6695999,1505,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8737000,1440,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7816000,1879,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6742000,1681,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8760000,1450,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8002000,1884,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4000000,1721,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3900000,1639,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4600000,1529,Attibele,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4800000,465,Budigere Cross,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7600000,488,Budigere Cross,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2750000,815,Budigere Cross,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,12000000,850,Kengeri,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,2100000,2814,Banashankari,4,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,23500000,1022,Devarachikkana Halli,2,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,22500000,2560,Banashankari,3,1,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,12500000,2000,Sampangiram Nagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,23500000,1100,Sampangiram Nagar,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5900000,1580,Armane Nagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9960000,1086,Dasarahalli on Tumkur Road,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5900000,1629,Krishnarajapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9960000,1086,Dasarahalli on Tumkur Road,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7792000,1629,Krishnarajapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9960000,1314,Krishnarajapura,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7792000,1629,Krishnarajapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9960000,1314,Krishnarajapura,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7792000,1629,Krishnarajapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9960000,1314,Krishnarajapura,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7792000,1629,Krishnarajapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9960000,1314,Krishnarajapura,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7792000,1629,Krishnarajapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9960000,1314,Krishnarajapura,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7792000,1629,Krishnarajapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6586000,1314,Krishnarajapura,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,11000000,1198,Talaghattapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5900000,1500,Basavanagudi,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5900000,1086,Dasarahalli on Tumkur Road,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5900000,1086,Dasarahalli on Tumkur Road,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5900000,1086,Dasarahalli on Tumkur Road,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6200000,1086,Dasarahalli on Tumkur Road,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5900000,1086,Dasarahalli on Tumkur Road,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5900000,1086,Dasarahalli on Tumkur Road,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6200000,1086,Dasarahalli on Tumkur Road,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,23200000,1086,Dasarahalli on Tumkur Road,1,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,58800000,1940,Yeshwantpur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,23700000,4900,Yeshwantpur,5,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,22900000,1975,Yeshwantpur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,46000000,1910,Yeshwantpur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,23400000,3835,Yeshwantpur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,45000000,1950,Yeshwantpur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,48099999,3755,Yeshwantpur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,31200000,4010,Yeshwantpur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,25200000,2600,Yeshwantpur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,23200000,2100,Yeshwantpur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,63700000,1940,Yeshwantpur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,46800000,5310,Yeshwantpur,5,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,24600000,3900,Yeshwantpur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,49200000,2050,Yeshwantpur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,31300000,4105,Yeshwantpur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,13500000,2610,Yeshwantpur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,13300000,1760,Yeshwantpur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,13100000,1725,Yeshwantpur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,11700000,1693,Yeshwantpur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,11500000,1513,Yeshwantpur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,10300000,1479,Yeshwantpur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,11600000,1322,Yeshwantpur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,13200000,1455,Yeshwantpur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,11399999,1713,Yeshwantpur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4607000,1427,Yeshwantpur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,13400000,966,Nelamangala,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6000000,1743,Yeshwantpur,4,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5434000,1286,Nelamangala,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4000000,1163,Nelamangala,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,3522999,814,Nelamangala,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6299000,708,Nelamangala,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,7692000,1142,Talaghattapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8056000,1414,Talaghattapura,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8076000,1485,Talaghattapura,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6739000,1489,Talaghattapura,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8737000,1228,Talaghattapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6723999,1618,Talaghattapura,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,6775000,1225,Talaghattapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8640000,1235,Talaghattapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,9311000,1599,Talaghattapura,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,13200000,1730,Talaghattapura,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,16299999,2088,Hennur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8629000,2574,Hennur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,13000000,1359,Hennur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,13799999,2061,Hennur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5556000,2187,Hennur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4507000,1372,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5313000,1113,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5593000,1312,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4264000,1381,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5872000,1053,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4511000,1450,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4463000,1114,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5690000,1102,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4637000,1405,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4353000,1145,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4410000,1075,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5475000,1089,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4649000,1352,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4382000,1148,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4305000,1082,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5621000,1063,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4301000,1388,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,5641000,1062,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4280000,1393,Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,4855000,1057,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,11200000,1199,Yelahanka,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,8672000,1620,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,14000000,1235,Harlur,2,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,14000000,2170,Junnasandra,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,14000000,2170,Junnasandra,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,10900000,2170,Junnasandra,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,10900000,1691,Junnasandra,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,14000000,1691,Junnasandra,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,10900000,2170,Junnasandra,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,10900000,1691,Junnasandra,3,0,9,9,9,9,9,9,9,9,9,9,9,9
Bangalore,63600000,1691,Junnasandra,3,0,9,9,9,9,9,9,9,9,9,9,9,9
